district,mandal,date,rain_(mm),min_humidity_(%),max_humidity_(%),date_yyyy_mm,_qc_missing,_qc_outlier_rain,_qc_imputed
Rangareddy,Shamshabad,2025-12-06,31.3,57.9,100.0,2025-12,False,True,False
Rangareddy,Shamshabad,2025-02-06,0.0,46.3,98.8,2025-02,False,False,False
Rangareddy,Shamshabad,2025-01-06,0.0,46.3,87.9,2025-01,False,False,False
Rangareddy,Shamshabad,2025-07-06,0.0,42.0,82.2,2025-07,False,False,False
Rangareddy,Shamshabad,2025-06-06,0.0,49.1,96.4,2025-06,False,False,False
Rangareddy,Shamshabad,2025-03-06,0.0,58.3,85.7,2025-03,False,False,False
Rangareddy,Shamshabad,2025-05-06,8.0,39.4,97.9,2025-05,False,True,False
Rangareddy,Shamshabad,2025-11-06,0.0,66.5,94.6,2025-11,False,False,False
Rangareddy,Shamshabad,2025-10-06,0.0,55.4,86.8,2025-10,False,False,False
Rangareddy,Shamshabad,2025-09-06,0.0,46.9,92.8,2025-09,False,False,False
Rangareddy,Shamshabad,2025-06-13,12.0,71.2,100.0,2025-06,False,True,False
Rangareddy,Shamshabad,2025-06-14,1.3,61.2,97.3,2025-06,False,False,False
Rangareddy,Shamshabad,2025-06-15,0.0,66.1,91.4,2025-06,False,False,False
Rangareddy,Shamshabad,2025-06-16,0.0,66.1,96.4,2025-06,False,False,False
Rangareddy,Shamshabad,2025-06-17,2.8,64.6,99.2,2025-06,False,False,False
Rangareddy,Shamshabad,2025-06-18,0.0,53.9,92.3,2025-06,False,False,False
Rangareddy,Shamshabad,2025-06-19,0.0,55.9,86.2,2025-06,False,False,False
Rangareddy,Shamshabad,2025-06-20,0.0,56.4,86.6,2025-06,False,False,False
Rangareddy,Shamshabad,2025-06-21,1.3,56.4,96.9,2025-06,False,False,False
Rangareddy,Shamshabad,2025-06-22,0.0,51.4,91.0,2025-06,False,False,False
Rangareddy,Shamshabad,2025-06-23,0.0,47.5,85.7,2025-06,False,False,False
Rangareddy,Shamshabad,2025-06-24,0.0,54.4,87.0,2025-06,False,False,False
Rangareddy,Shamshabad,2025-06-25,2.5,73.6,96.9,2025-06,False,False,False
Rangareddy,Shamshabad,2025-06-26,0.3,56.8,98.8,2025-06,False,False,False
Rangareddy,Shamshabad,2025-06-27,0.0,64.6,91.0,2025-06,False,False,False
Rangareddy,Shamshabad,2025-06-28,0.0,52.9,89.7,2025-06,False,False,False
Rangareddy,Shamshabad,2025-06-29,0.0,49.1,85.3,2025-06,False,False,False
Rangareddy,Shamshabad,2025-06-30,4.9,53.0,98.8,2025-06,False,True,False
Rangareddy,Shankarpalle,2025-04-06,0.0,25.2,81.8,2025-04,False,False,False
Rangareddy,Shankarpalle,2025-08-06,0.0,34.6,84.8,2025-08,False,False,False
Rangareddy,Shankarpalle,2025-12-06,32.4,50.6,98.6,2025-12,False,True,False
Rangareddy,Shankarpalle,2025-02-06,0.7,40.9,100.0,2025-02,False,False,False
Rangareddy,Shankarpalle,2025-01-06,0.0,42.5,83.4,2025-01,False,False,False
Rangareddy,Shankarpalle,2025-07-06,0.0,38.8,100.0,2025-07,False,False,False
Rangareddy,Shankarpalle,2025-06-06,0.0,40.2,91.8,2025-06,False,False,False
Rangareddy,Shankarpalle,2025-03-06,0.4,37.0,100.0,2025-03,False,False,False
Rangareddy,Shankarpalle,2025-05-06,0.5,37.3,91.3,2025-05,False,False,False
Rangareddy,Shankarpalle,2025-11-06,0.3,56.5,95.8,2025-11,False,False,False
Rangareddy,Shankarpalle,2025-10-06,1.3,50.2,91.6,2025-10,False,False,False
Rangareddy,Shankarpalle,2025-09-06,0.0,37.0,87.0,2025-09,False,False,False
Rangareddy,Shankarpalle,2025-06-13,5.8,60.5,99.1,2025-06,False,True,False
Rangareddy,Shankarpalle,2025-06-14,0.5,56.0,95.0,2025-06,False,False,False
Rangareddy,Shankarpalle,2025-06-15,0.0,61.5,91.2,2025-06,False,False,False
Rangareddy,Shankarpalle,2025-06-16,0.3,63.5,96.5,2025-06,False,False,False
Rangareddy,Shankarpalle,2025-06-17,0.3,63.0,91.3,2025-06,False,False,False
Rangareddy,Shankarpalle,2025-06-18,0.0,49.6,89.0,2025-06,False,False,False
Rangareddy,Shankarpalle,2025-06-19,0.0,52.4,85.4,2025-06,False,False,False
Rangareddy,Shankarpalle,2025-06-20,0.0,51.3,86.4,2025-06,False,False,False
Rangareddy,Shankarpalle,2025-06-21,0.2,49.6,89.4,2025-06,False,False,False
Rangareddy,Shankarpalle,2025-06-22,0.0,44.2,88.4,2025-06,False,False,False
Rangareddy,Shankarpalle,2025-06-23,0.2,42.7,86.7,2025-06,False,False,False
Rangareddy,Shankarpalle,2025-06-24,0.0,50.8,86.5,2025-06,False,False,False
Rangareddy,Shankarpalle,2025-06-25,0.8,66.9,92.4,2025-06,False,False,False
Rangareddy,Shankarpalle,2025-06-26,2.0,60.0,96.7,2025-06,False,False,False
Rangareddy,Shankarpalle,2025-06-27,0.0,58.5,90.7,2025-06,False,False,False
Rangareddy,Shankarpalle,2025-06-28,9.4,47.9,95.0,2025-06,False,True,False
Rangareddy,Shankarpalle,2025-06-29,0.8,46.1,86.8,2025-06,False,False,False
Rangareddy,Shankarpalle,2025-06-30,0.8,50.9,90.9,2025-06,False,False,False
Rangareddy,Talakondapalle,2025-04-06,0.0,44.0,89.5,2025-04,False,False,False
Rangareddy,Talakondapalle,2025-08-06,12.6,44.3,100.0,2025-08,False,True,False
Rangareddy,Talakondapalle,2025-12-06,21.4,46.2,96.4,2025-12,False,True,False
Rangareddy,Talakondapalle,2025-02-06,0.0,39.7,85.2,2025-02,False,False,False
Rangareddy,Talakondapalle,2025-01-06,0.0,48.3,79.4,2025-01,False,False,False
Rangareddy,Talakondapalle,2025-07-06,0.0,39.5,82.5,2025-07,False,False,False
Rangareddy,Talakondapalle,2025-06-06,0.0,41.3,90.5,2025-06,False,False,False
Rangareddy,Talakondapalle,2025-03-06,3.8,46.2,94.3,2025-03,False,False,False
Rangareddy,Talakondapalle,2025-05-06,0.0,42.4,85.3,2025-05,False,False,False
Rangareddy,Talakondapalle,2025-11-06,2.2,46.2,92.9,2025-11,False,False,False
Rangareddy,Talakondapalle,2025-10-06,0.0,43.4,85.9,2025-10,False,False,False
Rangareddy,Talakondapalle,2025-09-06,0.0,45.0,90.7,2025-09,False,False,False
Rangareddy,Talakondapalle,2025-06-13,20.1,57.5,97.7,2025-06,False,True,False
Rangareddy,Talakondapalle,2025-06-14,2.1,44.5,95.9,2025-06,False,False,False
Rangareddy,Talakondapalle,2025-06-15,0.3,58.9,92.8,2025-06,False,False,False
Rangareddy,Talakondapalle,2025-06-16,0.7,54.7,95.7,2025-06,False,False,False
Rangareddy,Talakondapalle,2025-06-17,5.7,54.8,96.7,2025-06,False,True,False
Rangareddy,Talakondapalle,2025-06-18,0.0,47.3,90.4,2025-06,False,False,False
Rangareddy,Talakondapalle,2025-06-19,0.0,46.6,88.0,2025-06,False,False,False
Rangareddy,Talakondapalle,2025-06-20,0.0,43.4,84.4,2025-06,False,False,False
Rangareddy,Talakondapalle,2025-06-21,0.0,44.1,88.1,2025-06,False,False,False
Rangareddy,Talakondapalle,2025-06-22,1.4,41.8,85.4,2025-06,False,False,False
Rangareddy,Talakondapalle,2025-06-23,0.2,44.5,85.3,2025-06,False,False,False
Rangareddy,Talakondapalle,2025-06-24,0.0,45.7,86.5,2025-06,False,False,False
Rangareddy,Talakondapalle,2025-06-25,0.0,51.0,92.6,2025-06,False,False,False
Rangareddy,Talakondapalle,2025-06-26,11.4,51.0,94.6,2025-06,False,True,False
Rangareddy,Talakondapalle,2025-06-27,0.4,50.4,90.7,2025-06,False,False,False
Rangareddy,Talakondapalle,2025-06-28,0.7,51.0,90.4,2025-06,False,False,False
Rangareddy,Talakondapalle,2025-06-29,0.0,48.7,90.5,2025-06,False,False,False
Rangareddy,Talakondapalle,2025-06-30,6.9,48.3,91.0,2025-06,False,True,False
Rangareddy,Yacharam,2025-04-06,0.0,47.9,81.4,2025-04,False,False,False
Rangareddy,Yacharam,2025-08-06,7.9,42.4,91.6,2025-08,False,True,False
Rangareddy,Yacharam,2025-12-06,17.5,59.0,100.0,2025-12,False,True,False
Rangareddy,Yacharam,2025-02-06,1.0,43.7,96.7,2025-02,False,False,False
Rangareddy,Yacharam,2025-01-06,0.0,48.4,82.2,2025-01,False,False,False
Rangareddy,Yacharam,2025-07-06,0.0,38.7,78.4,2025-07,False,False,False
Rangareddy,Yacharam,2025-06-06,0.0,39.8,89.0,2025-06,False,False,False
Rangareddy,Yacharam,2025-03-06,0.0,43.7,85.1,2025-03,False,False,False
Rangareddy,Yacharam,2025-05-06,0.2,36.6,83.5,2025-05,False,False,False
Rangareddy,Yacharam,2025-11-06,7.6,58.1,100.0,2025-11,False,True,False
Rangareddy,Yacharam,2025-10-06,0.0,44.7,83.9,2025-10,False,False,False
Rangareddy,Yacharam,2025-09-06,13.1,44.7,97.6,2025-09,False,True,False
Rangareddy,Yacharam,2025-06-13,26.3,57.1,100.0,2025-06,False,True,False
Rangareddy,Yacharam,2025-06-14,0.0,50.4,96.2,2025-06,False,False,False
Rangareddy,Yacharam,2025-06-15,0.0,65.4,91.1,2025-06,False,False,False
Rangareddy,Yacharam,2025-06-16,0.3,59.5,96.3,2025-06,False,False,False
Rangareddy,Yacharam,2025-06-17,3.8,66.7,96.7,2025-06,False,False,False
Rangareddy,Yacharam,2025-06-18,0.0,55.8,90.6,2025-06,False,False,False
Rangareddy,Yacharam,2025-06-19,0.0,54.4,89.3,2025-06,False,False,False
Rangareddy,Yacharam,2025-06-20,0.0,54.9,87.2,2025-06,False,False,False
Rangareddy,Yacharam,2025-06-21,0.0,54.0,89.8,2025-06,False,False,False
Rangareddy,Yacharam,2025-06-22,1.6,47.4,87.7,2025-06,False,False,False
Rangareddy,Yacharam,2025-06-23,0.8,47.9,85.5,2025-06,False,False,False
Rangareddy,Yacharam,2025-06-24,4.1,53.5,94.0,2025-06,False,False,False
Rangareddy,Yacharam,2025-06-25,0.1,62.7,91.5,2025-06,False,False,False
Rangareddy,Yacharam,2025-06-26,1.5,58.1,93.8,2025-06,False,False,False
Rangareddy,Yacharam,2025-06-27,0.6,57.2,92.7,2025-06,False,False,False
Rangareddy,Yacharam,2025-06-28,0.0,50.0,88.5,2025-06,False,False,False
Rangareddy,Yacharam,2025-06-29,0.0,48.9,85.5,2025-06,False,False,False
Rangareddy,Yacharam,2025-06-30,4.1,52.1,95.8,2025-06,False,False,False
Sangareddy,28,2025-04-06,0.0,48.2,87.4,2025-04,False,False,False
Sangareddy,28,2025-08-06,0.0,41.1,88.4,2025-08,False,False,False
Sangareddy,28,2025-12-06,0.5,70.4,100.0,2025-12,False,False,False
Sangareddy,28,2025-02-06,2.8,43.9,96.0,2025-02,False,False,False
Sangareddy,28,2025-01-06,0.0,45.5,81.2,2025-01,False,False,False
Sangareddy,28,2025-07-06,0.0,44.2,76.3,2025-07,False,False,False
Sangareddy,28,2025-06-06,0.0,51.9,90.2,2025-06,False,False,False
Sangareddy,28,2025-03-06,0.0,48.6,86.3,2025-03,False,False,False
Sangareddy,28,2025-05-06,0.0,45.7,87.4,2025-05,False,False,False
Sangareddy,28,2025-11-06,14.5,80.0,100.0,2025-11,False,True,False
Sangareddy,28,2025-10-06,19.0,79.5,100.0,2025-10,False,True,False
Sangareddy,28,2025-09-06,27.3,39.6,99.4,2025-09,False,True,False
Sangareddy,28,2025-06-13,0.0,65.7,100.0,2025-06,False,False,False
Sangareddy,28,2025-06-14,24.5,59.7,100.0,2025-06,False,True,False
Sangareddy,28,2025-06-15,0.0,57.5,92.3,2025-06,False,False,False
Sangareddy,28,2025-06-16,0.0,69.9,90.9,2025-06,False,False,False
Sangareddy,28,2025-06-17,0.0,63.0,89.4,2025-06,False,False,False
Sangareddy,28,2025-06-18,0.0,47.0,88.4,2025-06,False,False,False
Sangareddy,28,2025-06-19,0.0,53.1,81.4,2025-06,False,False,False
Sangareddy,28,2025-06-20,1.0,55.8,86.9,2025-06,False,False,False
Sangareddy,28,2025-06-21,0.0,49.5,86.3,2025-06,False,False,False
Sangareddy,28,2025-06-22,0.0,46.4,86.3,2025-06,False,False,False
Sangareddy,28,2025-06-23,0.0,43.9,79.9,2025-06,False,False,False
Sangareddy,28,2025-06-24,0.0,53.7,82.3,2025-06,False,False,False
Sangareddy,28,2025-06-25,0.0,54.3,83.8,2025-06,False,False,False
Sangareddy,28,2025-06-26,12.0,58.1,100.0,2025-06,False,True,False
Sangareddy,28,2025-06-27,0.5,68.4,93.5,2025-06,False,False,False
Sangareddy,28,2025-06-28,0.0,48.8,88.9,2025-06,False,False,False
Sangareddy,28,2025-06-29,0.0,48.2,79.2,2025-06,False,False,False
Sangareddy,28,2025-06-30,6.8,50.9,95.7,2025-06,False,True,False
Sangareddy,Ameenapur,2025-04-06,0.0,55.6,84.1,2025-04,False,False,False
Sangareddy,Ameenapur,2025-08-06,3.3,42.1,85.1,2025-08,False,False,False
Sangareddy,Ameenapur,2025-12-06,6.8,69.4,100.0,2025-12,False,True,False
Sangareddy,Ameenapur,2025-02-06,5.9,48.7,100.0,2025-02,False,True,False
Sangareddy,Ameenapur,2025-01-06,0.0,50.9,93.9,2025-01,False,False,False
Sangareddy,Ameenapur,2025-07-06,0.0,37.0,76.5,2025-07,False,False,False
Sangareddy,Ameenapur,2025-06-06,0.0,52.6,88.9,2025-06,False,False,False
Sangareddy,Ameenapur,2025-03-06,1.2,60.6,99.1,2025-03,False,False,False
Sangareddy,Ameenapur,2025-05-06,0.0,46.4,87.9,2025-05,False,False,False
Sangareddy,Ameenapur,2025-11-06,0.0,75.1,100.0,2025-11,False,False,False
Sangareddy,Ameenapur,2025-10-06,1.5,73.8,100.0,2025-10,False,False,False
Sangareddy,Ameenapur,2025-09-06,0.0,42.1,85.1,2025-09,False,False,False
Sangareddy,Ameenapur,2025-06-13,0.2,75.9,100.0,2025-06,False,False,False
Sangareddy,Ameenapur,2025-06-14,0.3,67.6,100.0,2025-06,False,False,False
Sangareddy,Ameenapur,2025-06-15,0.0,71.8,92.2,2025-06,False,False,False
Sangareddy,Ameenapur,2025-06-16,1.6,71.3,100.0,2025-06,False,False,False
Sangareddy,Ameenapur,2025-06-17,0.0,67.6,92.2,2025-06,False,False,False
Sangareddy,Ameenapur,2025-06-18,0.0,52.6,88.9,2025-06,False,False,False
Sangareddy,Ameenapur,2025-06-19,0.0,63.3,78.8,2025-06,False,False,False
Sangareddy,Ameenapur,2025-06-20,0.0,63.3,80.1,2025-06,False,False,False
Sangareddy,Ameenapur,2025-06-21,0.0,62.4,80.5,2025-06,False,False,False
Sangareddy,Ameenapur,2025-06-22,0.0,59.8,79.7,2025-06,False,False,False
Sangareddy,Ameenapur,2025-06-23,0.0,57.6,78.3,2025-06,False,False,False
Sangareddy,Ameenapur,2025-06-24,0.0,63.9,78.9,2025-06,False,False,False
Sangareddy,Ameenapur,2025-06-25,0.5,72.1,83.4,2025-06,False,False,False
Sangareddy,Ameenapur,2025-06-26,3.3,68.7,88.1,2025-06,False,False,False
Sangareddy,Ameenapur,2025-06-27,0.0,69.3,83.5,2025-06,False,False,False
Sangareddy,Ameenapur,2025-06-28,4.3,63.7,85.6,2025-06,False,False,False
Sangareddy,Ameenapur,2025-06-29,0.2,62.4,80.8,2025-06,False,False,False
Sangareddy,Ameenapur,2025-06-30,0.6,65.1,83.1,2025-06,False,False,False
Sangareddy,Andhole,2025-04-06,0.0,56.7,100.0,2025-04,False,False,False
Sangareddy,Andhole,2025-08-06,6.3,44.5,100.0,2025-08,False,True,False
Sangareddy,Andhole,2025-12-06,0.8,74.9,100.0,2025-12,False,False,False
Sangareddy,Andhole,2025-02-06,0.0,49.8,100.0,2025-02,False,False,False
Sangareddy,Andhole,2025-01-06,0.0,49.9,100.0,2025-01,False,False,False
Sangareddy,Andhole,2025-07-06,1.8,42.9,100.0,2025-07,False,False,False
Sangareddy,Andhole,2025-06-06,3.3,55.0,100.0,2025-06,False,False,False
Sangareddy,Andhole,2025-03-06,0.0,61.2,97.2,2025-03,False,False,False
Sangareddy,Andhole,2025-05-06,0.7,43.6,100.0,2025-05,False,False,False
Sangareddy,Andhole,2025-11-06,6.9,83.1,100.0,2025-11,False,True,False
Sangareddy,Andhole,2025-10-06,5.8,79.6,100.0,2025-10,False,True,False
Sangareddy,Andhole,2025-09-06,1.3,47.2,100.0,2025-09,False,False,False
Sangareddy,Andhole,2025-06-13,1.2,73.4,100.0,2025-06,False,False,False
Sangareddy,Andhole,2025-06-14,8.3,64.9,100.0,2025-06,False,True,False
Sangareddy,Andhole,2025-06-15,0.0,61.1,100.0,2025-06,False,False,False
Sangareddy,Andhole,2025-06-16,0.8,79.5,100.0,2025-06,False,False,False
Sangareddy,Andhole,2025-06-17,0.6,69.0,100.0,2025-06,False,False,False
Sangareddy,Andhole,2025-06-18,0.0,53.2,100.0,2025-06,False,False,False
Sangareddy,Andhole,2025-06-19,0.0,55.6,97.9,2025-06,False,False,False
Sangareddy,Andhole,2025-06-20,0.0,55.7,100.0,2025-06,False,False,False
Sangareddy,Andhole,2025-06-21,0.0,54.6,100.0,2025-06,False,False,False
Sangareddy,Andhole,2025-06-22,3.4,49.5,100.0,2025-06,False,False,False
Sangareddy,Andhole,2025-06-23,0.0,46.1,100.0,2025-06,False,False,False
Sangareddy,Andhole,2025-06-24,0.2,55.9,100.0,2025-06,False,False,False
Sangareddy,Andhole,2025-06-25,0.0,66.8,100.0,2025-06,False,False,False
Sangareddy,Andhole,2025-06-26,12.1,67.2,100.0,2025-06,False,True,False
Sangareddy,Andhole,2025-06-27,0.0,75.1,94.2,2025-06,False,False,False
Sangareddy,Andhole,2025-06-28,0.0,57.2,100.0,2025-06,False,False,False
Sangareddy,Andhole,2025-06-29,0.2,53.4,100.0,2025-06,False,False,False
Sangareddy,Andhole,2025-06-30,0.0,57.7,100.0,2025-06,False,False,False
Sangareddy,Chowtakur,2025-04-06,0.0,53.4,86.8,2025-04,False,False,False
Sangareddy,Chowtakur,2025-08-06,1.0,52.2,96.7,2025-08,False,False,False
Sangareddy,Chowtakur,2025-12-06,1.9,74.5,97.6,2025-12,False,False,False
Sangareddy,Chowtakur,2025-02-06,0.0,49.7,93.4,2025-02,False,False,False
Sangareddy,Chowtakur,2025-01-06,0.0,51.9,88.0,2025-01,False,False,False
Sangareddy,Chowtakur,2025-07-06,0.6,44.3,88.9,2025-07,False,False,False
Sangareddy,Chowtakur,2025-06-06,0.0,55.6,89.5,2025-06,False,False,False
Sangareddy,Chowtakur,2025-03-06,0.0,57.6,87.2,2025-03,False,False,False
Sangareddy,Chowtakur,2025-05-06,0.0,42.7,90.0,2025-05,False,False,False
Sangareddy,Chowtakur,2025-11-06,5.6,84.8,96.2,2025-11,False,True,False
Sangareddy,Chowtakur,2025-10-06,4.6,80.6,95.1,2025-10,False,True,False
Sangareddy,Chowtakur,2025-09-06,0.0,49.6,92.4,2025-09,False,False,False
Sangareddy,Chowtakur,2025-06-13,3.0,76.7,98.7,2025-06,False,False,False
Sangareddy,Chowtakur,2025-06-14,0.0,64.9,97.2,2025-06,False,False,False
Sangareddy,Chowtakur,2025-06-15,0.0,61.1,95.0,2025-06,False,False,False
Sangareddy,Chowtakur,2025-06-16,0.0,82.0,95.0,2025-06,False,False,False
Sangareddy,Chowtakur,2025-06-17,0.0,71.1,92.8,2025-06,False,False,False
Sangareddy,Chowtakur,2025-06-18,0.0,55.3,87.8,2025-06,False,False,False
Sangareddy,Chowtakur,2025-06-19,0.0,55.5,82.9,2025-06,False,False,False
Sangareddy,Chowtakur,2025-06-20,0.0,55.5,88.3,2025-06,False,False,False
Sangareddy,Chowtakur,2025-06-21,0.0,55.2,87.6,2025-06,False,False,False
Sangareddy,Chowtakur,2025-06-22,0.0,49.5,87.7,2025-06,False,False,False
Sangareddy,Chowtakur,2025-06-23,0.0,46.3,82.6,2025-06,False,False,False
Sangareddy,Chowtakur,2025-06-24,0.0,55.9,90.9,2025-06,False,False,False
Sangareddy,Chowtakur,2025-06-25,0.0,68.4,89.5,2025-06,False,False,False
Sangareddy,Chowtakur,2025-06-26,5.0,67.0,95.9,2025-06,False,True,False
Sangareddy,Chowtakur,2025-06-27,0.0,79.2,91.6,2025-06,False,False,False
Sangareddy,Chowtakur,2025-06-28,0.0,55.5,89.2,2025-06,False,False,False
Sangareddy,Chowtakur,2025-06-29,0.0,53.4,85.0,2025-06,False,False,False
Sangareddy,Chowtakur,2025-06-30,1.5,56.2,91.6,2025-06,False,False,False
Sangareddy,Gummadidala,2025-04-06,0.0,56.7,90.0,2025-04,False,False,False
Sangareddy,Gummadidala,2025-08-06,3.6,51.6,92.7,2025-08,False,False,False
Sangareddy,Gummadidala,2025-12-06,1.8,68.6,100.0,2025-12,False,False,False
Sangareddy,Gummadidala,2025-02-06,1.0,54.2,99.7,2025-02,False,False,False
Sangareddy,Gummadidala,2025-01-06,0.0,55.2,91.8,2025-01,False,False,False
Sangareddy,Gummadidala,2025-07-06,0.0,45.7,85.8,2025-07,False,False,False
Sangareddy,Gummadidala,2025-06-06,0.0,53.2,94.5,2025-06,False,False,False
Sangareddy,Gummadidala,2025-03-06,0.7,59.8,87.9,2025-03,False,False,False
Sangareddy,Gummadidala,2025-05-06,0.0,48.7,88.6,2025-05,False,False,False
Sangareddy,Gummadidala,2025-11-06,0.0,77.3,98.2,2025-11,False,False,False
Sangareddy,Gummadidala,2025-10-06,2.2,78.2,97.2,2025-10,False,False,False
Sangareddy,Gummadidala,2025-09-06,0.0,49.8,87.9,2025-09,False,False,False
Sangareddy,Gummadidala,2025-06-13,4.9,71.5,99.6,2025-06,False,True,False
Sangareddy,Gummadidala,2025-06-14,5.3,64.3,100.0,2025-06,False,True,False
Sangareddy,Gummadidala,2025-06-15,0.6,67.8,94.2,2025-06,False,False,False
Sangareddy,Gummadidala,2025-06-16,0.7,71.4,96.1,2025-06,False,False,False
Sangareddy,Gummadidala,2025-06-17,3.3,67.6,96.7,2025-06,False,False,False
Sangareddy,Gummadidala,2025-06-18,0.0,57.2,90.9,2025-06,False,False,False
Sangareddy,Gummadidala,2025-06-19,0.0,56.7,85.8,2025-06,False,False,False
Sangareddy,Gummadidala,2025-06-20,0.4,56.7,88.5,2025-06,False,False,False
Sangareddy,Gummadidala,2025-06-21,0.4,57.2,89.8,2025-06,False,False,False
Sangareddy,Gummadidala,2025-06-22,0.0,52.2,90.5,2025-06,False,False,False
Sangareddy,Gummadidala,2025-06-23,0.0,49.3,85.8,2025-06,False,False,False
Sangareddy,Gummadidala,2025-06-24,0.3,60.7,86.4,2025-06,False,False,False
Sangareddy,Gummadidala,2025-06-25,0.0,71.0,91.6,2025-06,False,False,False
Sangareddy,Gummadidala,2025-06-26,18.7,63.8,100.0,2025-06,False,True,False
Sangareddy,Gummadidala,2025-06-27,0.0,69.1,100.0,2025-06,False,False,False
Sangareddy,Gummadidala,2025-06-28,5.8,57.2,96.1,2025-06,False,True,False
Sangareddy,Gummadidala,2025-06-29,0.7,57.8,87.9,2025-06,False,False,False
Sangareddy,Gummadidala,2025-06-30,0.0,60.8,93.1,2025-06,False,False,False
Sangareddy,Hathanoora,2025-04-06,0.0,51.4,94.1,2025-04,False,False,False
Sangareddy,Hathanoora,2025-08-06,1.6,43.6,100.0,2025-08,False,False,False
Sangareddy,Hathanoora,2025-12-06,2.5,70.5,100.0,2025-12,False,False,False
Sangareddy,Hathanoora,2025-02-06,1.9,51.4,100.0,2025-02,False,False,False
Sangareddy,Hathanoora,2025-01-06,0.0,53.7,96.5,2025-01,False,False,False
Sangareddy,Hathanoora,2025-07-06,0.0,43.6,100.0,2025-07,False,False,False
Sangareddy,Hathanoora,2025-06-06,1.3,46.5,100.0,2025-06,False,False,False
Sangareddy,Hathanoora,2025-03-06,0.0,57.9,93.6,2025-03,False,False,False
Sangareddy,Hathanoora,2025-05-06,0.0,41.1,100.0,2025-05,False,False,False
Sangareddy,Hathanoora,2025-11-06,2.6,80.9,100.0,2025-11,False,False,False
Sangareddy,Hathanoora,2025-10-06,2.9,81.4,100.0,2025-10,False,False,False
Sangareddy,Hathanoora,2025-09-06,0.0,47.0,100.0,2025-09,False,False,False
Sangareddy,Hathanoora,2025-06-13,8.7,71.9,100.0,2025-06,False,True,False
Sangareddy,Hathanoora,2025-06-14,1.7,65.9,100.0,2025-06,False,False,False
Sangareddy,Hathanoora,2025-06-15,0.0,63.4,100.0,2025-06,False,False,False
Sangareddy,Hathanoora,2025-06-16,0.0,82.7,100.0,2025-06,False,False,False
Sangareddy,Hathanoora,2025-06-17,0.0,66.7,100.0,2025-06,False,False,False
Sangareddy,Hathanoora,2025-06-18,0.0,54.9,93.7,2025-06,False,False,False
Sangareddy,Hathanoora,2025-06-19,0.0,54.7,83.1,2025-06,False,False,False
Sangareddy,Hathanoora,2025-06-20,0.0,54.7,85.7,2025-06,False,False,False
Sangareddy,Hathanoora,2025-06-21,0.2,53.9,88.4,2025-06,False,False,False
Sangareddy,Hathanoora,2025-06-22,0.0,48.6,87.1,2025-06,False,False,False
Sangareddy,Hathanoora,2025-06-23,0.0,44.9,83.1,2025-06,False,False,False
Sangareddy,Hathanoora,2025-06-24,0.0,52.4,95.8,2025-06,False,False,False
Sangareddy,Hathanoora,2025-06-25,0.0,69.0,95.5,2025-06,False,False,False
Sangareddy,Hathanoora,2025-06-26,10.1,57.1,100.0,2025-06,False,True,False
Sangareddy,Hathanoora,2025-06-27,0.0,72.8,100.0,2025-06,False,False,False
Sangareddy,Hathanoora,2025-06-28,0.0,50.8,97.9,2025-06,False,False,False
Sangareddy,Hathanoora,2025-06-29,0.0,48.7,82.6,2025-06,False,False,False
Sangareddy,Hathanoora,2025-06-30,1.7,51.9,96.2,2025-06,False,False,False
Sangareddy,Jharasangam,2025-04-06,0.0,50.1,89.3,2025-04,False,False,False
Sangareddy,Jharasangam,2025-08-06,0.0,49.7,96.3,2025-08,False,False,False
Sangareddy,Jharasangam,2025-12-06,1.3,86.9,100.0,2025-12,False,False,False
Sangareddy,Jharasangam,2025-02-06,0.5,53.6,97.8,2025-02,False,False,False
Sangareddy,Jharasangam,2025-01-06,0.0,56.6,95.1,2025-01,False,False,False
Sangareddy,Jharasangam,2025-07-06,0.0,42.7,81.8,2025-07,False,False,False
Sangareddy,Jharasangam,2025-06-06,0.7,57.7,96.3,2025-06,False,False,False
Sangareddy,Jharasangam,2025-03-06,0.0,62.9,94.1,2025-03,False,False,False
Sangareddy,Jharasangam,2025-05-06,0.0,42.2,98.9,2025-05,False,False,False
Sangareddy,Jharasangam,2025-11-06,3.7,90.1,100.0,2025-11,False,False,False
Sangareddy,Jharasangam,2025-10-06,20.6,91.7,100.0,2025-10,False,True,False
Sangareddy,Jharasangam,2025-09-06,0.0,51.8,100.0,2025-09,False,False,False
Sangareddy,Jharasangam,2025-06-13,0.0,82.5,100.0,2025-06,False,False,False
Sangareddy,Jharasangam,2025-06-14,0.0,79.8,97.7,2025-06,False,False,False
Sangareddy,Jharasangam,2025-06-15,0.0,82.1,98.0,2025-06,False,False,False
Sangareddy,Jharasangam,2025-06-16,0.0,86.5,99.6,2025-06,False,False,False
Sangareddy,Jharasangam,2025-06-17,0.0,77.4,96.3,2025-06,False,False,False
Sangareddy,Jharasangam,2025-06-18,0.0,56.5,97.3,2025-06,False,False,False
Sangareddy,Jharasangam,2025-06-19,0.0,57.2,91.0,2025-06,False,False,False
Sangareddy,Jharasangam,2025-06-20,0.0,56.2,95.8,2025-06,False,False,False
Sangareddy,Jharasangam,2025-06-21,0.0,60.3,96.7,2025-06,False,False,False
Sangareddy,Jharasangam,2025-06-22,0.0,51.4,97.3,2025-06,False,False,False
